driver_id,week,month,hard_brakes_per_100km,hard_accels_per_100km,speeding_per_100km,sharp_turns_per_100km,phone_use_per_100km,high_severity_events,total_events_per_100km,fuel_per_100km,co2_kg,co2_per_km,idle_time_pct,idle_fuel_pct,idle_during_delivery_pct,daily_steps,daily_floors,daily_lifting_events,avg_package_weight_kg,daily_walk_minutes,total_km,total_hours,daily_hours,daily_km,trips_per_day,night_driving_pct,n_working_days,age,experience_years,shift,region,has_eco_training,has_safety_training,total_events_per_100km_trend,fuel_per_100km_trend,daily_hours_trend,daily_steps_trend,co2_per_km_trend
D110,2,1,0.15,0.0,0.0,0.29,0.29,0,1.76,11.56,181.73,0.267,27.5,12.0,38.3,1756,36.8,4.4,5.9,14.5,680.7,16.8,3.4,136.1,8.2,100.0,5,44,1,night,southeast,True,True,,,,,
D110,3,1,0.34,0.34,0.11,0.22,0.11,2,2.13,11.93,246.25,0.2755,27.4,11.1,36.4,1106,18.8,3.4,5.9,9.2,893.7,19.3,3.9,178.7,8.0,100.0,5,44,1,night,southeast,True,True,,,,,
D110,4,1,0.0,0.65,0.65,0.0,0.0,1,1.46,12.64,180.11,0.292,37.1,15.2,33.1,1805,26.5,7.8,6.8,14.9,616.8,14.4,3.6,154.2,9.8,100.0,4,44,1,night,southeast,True,True,,,,,
D110,5,2,0.29,0.48,0.1,0.19,0.1,1,1.93,14.34,342.87,0.3313,63.9,25.2,32.4,1660,28.7,5.7,5.8,13.8,1034.8,24.7,4.1,172.5,10.0,100.0,6,44,1,night,southeast,True,True,-0.24,2.66,0.5999999999999996,538.0,0.06140000000000001
D110,6,2,0.87,0.25,0.12,0.25,0.12,1,1.87,12.07,223.63,0.2788,24.5,10.6,29.8,1272,16.0,5.7,6.1,10.7,802.2,17.5,5.8,267.4,11.0,100.0,3,44,1,night,southeast,True,True,0.1100000000000001,0.5099999999999998,2.4,-484.0,0.011799999999999977
D110,7,2,0.29,0.14,0.14,0.57,0.0,0,1.44,12.97,208.64,0.2995,31.2,14.3,41.5,1206,18.0,3.8,6.2,10.0,696.6,17.3,3.5,139.3,7.0,100.0,5,44,1,night,southeast,True,True,-0.69,1.040000000000001,-0.3999999999999999,100.0,0.023999999999999966
D110,8,2,0.3,0.23,0.23,0.38,0.08,3,1.74,12.25,374.38,0.2831,39.0,14.9,34.7,1155,23.4,5.3,6.4,9.6,1322.6,28.5,4.1,188.9,8.4,100.0,7,44,1,night,southeast,True,True,0.28,-0.39000000000000057,0.49999999999999956,-650.0,-0.008899999999999963
D110,9,2,0.31,0.1,0.21,0.21,0.1,1,1.33,12.5,281.52,0.2889,49.6,21.6,27.6,1967,40.7,4.0,5.1,16.2,974.6,23.8,4.0,162.4,9.7,100.0,6,44,1,night,southeast,True,True,-0.5999999999999999,-1.8399999999999999,-0.09999999999999964,307.0,-0.04239999999999999
D110,10,3,0.44,0.11,0.0,0.55,0.0,1,1.65,13.17,276.83,0.3043,52.7,22.3,31.1,1605,26.0,4.5,5.4,13.3,909.8,21.1,3.5,151.6,8.8,100.0,6,44,1,night,southeast,True,True,-0.2200000000000002,1.0999999999999996,-2.3,333.0,0.025500000000000023
D110,11,3,0.37,0.28,0.19,0.09,0.09,4,1.69,11.51,283.71,0.2659,33.9,15.3,34.8,1306,18.7,4.8,6.1,10.8,1066.9,23.5,3.9,177.8,9.2,100.0,6,44,1,night,southeast,True,True,0.25,-1.4600000000000009,0.3999999999999999,100.0,-0.03359999999999996
D110,12,3,0.7,0.18,0.26,0.44,0.09,1,1.85,10.51,276.02,0.2427,27.0,12.6,36.2,1228,15.2,3.8,5.7,10.2,1137.2,24.0,4.8,227.4,10.2,100.0,5,44,1,night,southeast,True,True,0.1100000000000001,-1.7400000000000002,0.7000000000000002,73.0,-0.04040000000000002
D110,13,3,0.12,0.12,0.12,0.62,0.0,1,1.48,12.11,226.36,0.2798,40.7,17.8,36.4,1333,19.6,4.6,5.8,11.1,809.1,18.0,3.6,161.8,8.6,100.0,5,44,1,night,southeast,True,True,0.1499999999999999,-0.39000000000000057,-0.3999999999999999,-634.0,-0.009099999999999997
D110,14,4,0.53,0.4,0.0,0.53,0.0,0,1.74,10.78,186.56,0.2491,31.8,16.8,32.9,1397,28.3,3.5,5.6,11.6,749.0,18.6,3.1,124.8,7.2,100.0,6,44,1,night,southeast,True,True,0.09000000000000008,-2.3900000000000006,-0.3999999999999999,-208.0,-0.05520000000000003
D110,15,4,0.19,0.19,0.28,0.47,0.0,6,1.78,11.5,283.76,0.2655,35.8,16.3,33.1,1060,13.3,4.3,5.9,8.9,1068.6,23.5,3.9,178.1,8.7,100.0,6,44,1,night,southeast,True,True,0.09000000000000008,-0.009999999999999787,0.0,-246.0,-0.00040000000000001146
D110,16,4,0.25,0.25,0.0,0.37,0.37,2,1.84,11.83,222.2,0.2732,35.2,17.9,41.2,1762,35.2,4.4,5.6,14.6,813.4,21.2,4.2,162.7,10.2,100.0,5,44,1,night,southeast,True,True,-0.010000000000000009,1.3200000000000003,-0.5999999999999996,534.0,0.0305
D110,17,4,0.23,0.35,0.0,0.47,0.12,1,1.75,9.75,192.86,0.2253,30.1,13.1,35.6,1051,18.0,4.4,6.3,8.7,856.0,19.2,3.8,171.2,9.4,100.0,5,44,1,night,southeast,True,True,0.27,-2.3599999999999994,0.19999999999999973,-282.0,-0.05449999999999999
D110,18,5,0.24,0.35,0.35,0.24,0.0,0,1.53,11.63,227.67,0.2685,41.9,18.6,37.3,1334,24.4,4.6,6.0,11.1,847.8,18.3,3.7,169.6,9.2,100.0,5,44,1,night,southeast,True,True,-0.20999999999999996,0.8500000000000014,0.6000000000000001,-63.0,0.01940000000000003
D110,19,5,0.66,0.87,0.44,0.0,0.22,2,2.84,12.5,132.13,0.2888,62.4,27.0,32.0,1452,22.0,4.3,5.7,12.1,457.6,10.3,3.4,152.5,9.0,100.0,3,44,1,night,southeast,True,True,1.0599999999999998,1.0,-0.5,392.0,0.023299999999999987
D110,20,5,0.0,0.59,0.0,0.59,0.0,2,2.16,11.59,136.27,0.2678,45.9,20.3,35.6,832,13.2,3.6,6.7,6.9,508.8,12.4,2.5,101.8,6.6,100.0,5,44,1,night,southeast,True,True,0.32000000000000006,-0.2400000000000002,-1.7000000000000002,-930.0,-0.005400000000000016
D110,21,5,0.31,0.1,0.31,0.41,0.1,2,1.55,11.44,256.25,0.2644,38.6,19.5,34.2,1652,27.1,3.6,5.7,13.7,969.3,24.4,3.5,138.5,8.3,100.0,7,44,1,night,southeast,True,True,-0.19999999999999996,1.6899999999999995,-0.2999999999999998,601.0,0.039100000000000024
D110,22,5,0.3,0.2,0.1,0.2,0.1,2,1.29,12.21,283.74,0.282,59.2,25.1,36.3,1848,32.7,6.0,6.6,15.3,1006.3,23.3,3.9,167.7,9.2,100.0,6,44,1,night,southeast,True,True,-0.24,0.5800000000000001,0.19999999999999973,514.0,0.013499999999999956
D110,23,6,0.48,0.24,0.24,0.12,0.0,2,1.7,11.38,217.0,0.2629,35.6,16.0,38.8,1180,23.7,3.5,5.6,9.8,825.4,18.8,3.1,137.6,7.5,100.0,6,44,1,night,southeast,True,True,-1.14,-1.1199999999999992,-0.2999999999999998,-272.0,-0.02589999999999998
D110,24,6,0.0,0.2,0.2,0.0,0.0,1,0.61,11.62,132.2,0.2684,32.2,15.6,46.2,1211,22.0,4.2,6.2,10.0,492.5,11.7,2.9,123.1,7.2,100.0,4,44,1,night,southeast,True,True,-1.5500000000000003,0.02999999999999936,0.3999999999999999,379.0,0.0006000000000000449
D110,25,6,0.29,0.14,0.58,0.14,0.0,2,2.3,12.52,200.88,0.2892,39.4,18.2,30.7,1317,38.4,2.8,5.3,10.9,694.5,16.8,3.4,138.9,7.6,100.0,5,44,1,night,southeast,True,True,0.7499999999999998,1.08,-0.10000000000000009,-335.0,0.02479999999999999
D110,26,6,0.2,0.1,0.5,0.2,0.1,1,1.5,11.56,266.44,0.267,32.9,14.2,32.7,1292,16.3,5.2,6.8,10.8,997.9,23.9,4.0,166.3,9.3,100.0,6,44,1,night,southeast,True,True,0.20999999999999996,-0.6500000000000004,0.10000000000000009,-556.0,-0.014999999999999958
D111,1,1,3.95,3.78,3.09,1.89,0.69,7,14.08,20.35,273.8,0.4701,70.7,21.1,39.6,2138,48.5,4.8,6.3,17.6,582.4,15.3,3.8,145.6,9.2,100.0,4,21,0,night,northeast,False,False,,,,,
D111,2,1,2.48,2.73,3.23,2.23,0.74,6,11.41,20.99,195.36,0.4848,62.9,18.5,41.0,1983,39.0,5.2,7.0,16.3,403.0,10.9,2.7,100.7,7.0,100.0,4,21,0,night,northeast,False,False,,,,,
D111,3,1,2.94,3.31,2.21,2.7,0.74,9,13.11,21.82,411.46,0.5041,64.8,20.7,29.8,2435,54.3,4.7,6.1,20.1,816.3,24.8,3.5,116.6,8.4,100.0,7,21,0,night,northeast,False,False,,,,,
D111,4,1,4.39,3.84,2.56,2.01,1.65,7,15.0,21.23,268.05,0.4904,67.8,19.4,39.7,2012,51.2,6.0,7.1,16.6,546.6,14.0,2.8,109.3,8.8,100.0,5,21,0,night,northeast,False,False,,,,,
D111,5,2,4.25,3.72,3.06,1.86,0.66,8,14.75,21.83,379.46,0.5043,79.1,23.5,37.1,2092,47.7,5.6,6.1,17.3,752.4,20.4,2.9,107.5,8.6,100.0,7,21,0,night,northeast,False,False,0.6699999999999999,1.4799999999999969,-0.8999999999999999,-46.0,0.03419999999999995
D111,6,2,3.87,3.59,2.21,2.67,0.28,14,12.99,22.22,556.94,0.5132,78.3,22.7,37.4,3060,79.1,5.9,6.4,25.2,1085.3,29.7,4.2,155.0,10.1,100.0,7,21,0,night,northeast,False,False,1.58,1.2300000000000004,1.5,1077.0,0.02839999999999998
D111,7,2,3.13,3.79,3.0,2.22,0.91,11,13.58,21.62,382.33,0.4993,71.3,21.6,40.6,2063,44.7,6.5,6.4,17.0,765.7,21.5,3.6,127.6,9.5,100.0,6,21,0,night,northeast,False,False,0.47000000000000064,-0.1999999999999993,0.10000000000000009,-372.0,-0.004799999999999971
D111,8,2,4.32,3.13,3.22,3.31,0.18,22,15.27,20.26,508.75,0.4679,36.1,10.4,29.6,1939,45.1,5.0,6.3,16.0,1087.3,29.0,4.1,155.3,9.0,100.0,7,21,0,night,northeast,False,False,0.2699999999999996,-0.9699999999999989,1.2999999999999998,-73.0,-0.02250000000000002
D111,9,2,4.62,3.85,3.34,2.44,0.64,12,15.8,21.44,385.61,0.4952,76.6,23.5,37.1,2457,56.3,5.6,6.1,20.2,778.7,21.9,3.1,111.2,8.6,100.0,7,21,0,night,northeast,False,False,1.0500000000000007,-0.389999999999997,0.20000000000000018,365.0,-0.009099999999999997
D111,10,3,3.99,4.46,5.39,1.41,0.94,5,17.12,18.28,180.09,0.4223,53.3,17.6,37.2,2008,54.7,5.3,7.0,16.6,426.4,10.8,3.6,142.1,9.0,100.0,3,21,0,night,northeast,False,False,4.130000000000001,-3.9399999999999977,-0.6000000000000001,-1052.0,-0.09089999999999998
D111,11,3,4.94,4.71,3.91,1.72,1.15,22,18.16,18.53,372.42,0.4281,59.5,20.1,40.4,2665,63.3,5.7,6.4,21.9,869.9,23.0,3.8,145.0,8.8,100.0,6,21,0,night,northeast,False,False,4.58,-3.09,0.19999999999999973,602.0,-0.07120000000000004
D111,12,3,5.16,5.61,4.04,4.93,1.01,24,22.43,19.17,394.83,0.4428,42.2,15.2,34.7,1940,41.7,3.7,6.0,16.0,891.7,26.2,3.7,127.4,8.7,100.0,7,21,0,night,northeast,False,False,7.16,-1.0899999999999999,-0.39999999999999947,1.0,-0.025099999999999956
D111,13,3,4.59,5.99,4.39,2.4,1.4,7,20.18,18.67,215.92,0.4313,68.0,20.6,32.8,1989,35.2,4.2,6.0,16.4,500.6,14.0,2.8,100.1,6.6,100.0,5,21,0,night,northeast,False,False,4.379999999999999,-2.7699999999999996,-0.30000000000000027,-468.0,-0.06389999999999996
D111,14,4,6.16,6.02,5.18,4.34,1.82,18,24.66,19.57,322.66,0.452,54.4,19.4,35.6,3033,70.8,6.6,6.0,25.0,713.8,22.6,4.5,142.8,10.6,100.0,5,21,0,night,northeast,False,False,7.539999999999999,1.2899999999999991,0.8999999999999999,1025.0,0.029700000000000004
D111,15,4,6.31,5.43,5.28,5.14,1.76,19,25.4,18.94,298.01,0.4375,62.7,23.0,40.4,2731,64.0,5.7,6.3,22.4,681.2,20.5,3.4,113.5,7.7,100.0,6,21,0,night,northeast,False,False,7.239999999999998,0.41000000000000014,-0.3999999999999999,66.0,0.00940000000000002
D111,16,4,8.33,6.41,5.34,3.85,0.85,9,26.06,18.11,195.77,0.4182,68.8,21.1,42.2,1851,43.0,4.5,5.8,15.2,468.1,12.1,3.0,117.0,7.2,100.0,4,21,0,night,northeast,False,False,3.629999999999999,-1.0600000000000023,-0.7000000000000002,-89.0,-0.02460000000000001
D112,1,1,0.94,0.59,0.59,1.06,0.35,5,5.17,14.08,276.65,0.3252,65.0,17.5,34.5,1256,8.7,6.0,6.5,10.4,850.6,15.0,5.0,283.5,10.3,61.3,3,49,1,rotating,midwest,False,True,,,,,
D112,2,1,1.77,0.99,0.11,0.33,0.44,8,4.75,14.71,307.88,0.3398,55.7,16.1,33.3,605,12.0,2.3,5.4,5.0,906.0,16.3,2.7,151.0,6.3,71.1,6,49,1,rotating,midwest,False,True,,,,,
D112,3,1,1.6,0.99,0.38,1.14,0.15,8,5.95,14.96,452.94,0.3457,51.5,14.6,32.6,976,16.7,4.8,6.6,8.1,1310.3,23.3,3.9,218.4,8.3,46.0,6,49,1,rotating,midwest,False,True,,,,,
D112,4,1,1.65,1.17,0.29,0.49,0.19,7,5.25,12.83,304.87,0.2964,57.0,16.8,31.9,822,14.4,5.0,6.6,6.9,1028.5,17.3,3.5,205.7,8.4,14.3,5,49,1,rotating,midwest,False,True,,,,,
D112,5,2,1.07,1.07,0.36,1.21,0.29,12,5.86,14.02,453.29,0.3238,60.8,15.5,35.8,991,7.0,3.8,6.2,8.3,1399.8,22.4,3.7,233.3,9.0,68.5,6,49,1,rotating,midwest,False,True,0.6900000000000004,-0.0600000000000005,-1.2999999999999998,-265.0,-0.0014000000000000123
D112,6,2,0.84,1.19,0.24,1.31,0.24,4,5.73,14.09,272.49,0.3255,33.3,8.6,35.8,588,8.0,3.0,6.2,4.9,837.1,13.5,3.4,209.3,7.2,100.0,4,49,1,rotating,midwest,False,True,0.9800000000000004,-0.620000000000001,0.6999999999999997,-17.0,-0.01429999999999998
D112,7,2,0.99,1.06,0.42,0.71,0.57,7,5.73,12.09,395.22,0.2794,38.5,11.5,27.6,834,12.4,3.6,6.3,7.0,1414.6,23.8,4.8,282.9,9.4,53.2,5,49,1,rotating,midwest,False,True,-0.21999999999999975,-2.870000000000001,0.8999999999999999,-142.0,-0.06630000000000003
D112,8,2,0.95,1.42,0.55,1.5,0.47,8,6.31,14.53,425.87,0.3357,56.3,16.3,36.2,1357,25.6,4.6,6.4,11.2,1268.6,22.6,4.5,253.7,9.2,54.3,5,49,1,rotating,midwest,False,True,1.0599999999999996,1.6999999999999993,1.0,535.0,0.0393
D112,9,2,1.17,0.94,0.78,0.86,0.08,8,5.32,13.74,405.27,0.3173,43.0,13.6,29.5,989,11.3,4.0,5.7,8.3,1277.2,23.4,3.9,212.9,8.5,68.6,6,49,1,rotating,midwest,False,True,-0.54,-0.27999999999999936,0.19999999999999973,-2.0,-0.00649999999999995
D112,10,3,1.27,0.72,0.81,1.09,0.45,8,5.52,12.86,328.57,0.2971,46.0,14.6,36.2,783,22.0,2.8,5.5,6.5,1105.8,20.9,4.2,221.2,8.2,24.4,5,49,1,rotating,midwest,False,True,-0.21000000000000085,-1.2300000000000004,0.8000000000000003,195.0,-0.028400000000000036
D112,11,3,0.87,0.56,0.8,0.25,0.31,5,4.27,11.73,437.81,0.2709,46.1,15.0,37.4,938,16.0,2.6,5.6,7.8,1616.4,27.0,3.9,230.9,9.0,69.8,7,49,1,rotating,midwest,False,True,-1.4600000000000009,-0.35999999999999943,-0.8999999999999999,104.0,-0.008500000000000008
D112,12,3,0.49,1.08,0.2,0.59,0.69,6,5.12,13.26,311.06,0.3064,59.0,17.4,40.9,1048,20.0,4.0,6.8,8.7,1015.3,17.7,4.4,253.8,9.2,100.0,4,49,1,rotating,midwest,False,True,-1.1899999999999995,-1.2699999999999996,-0.09999999999999964,-309.0,-0.029299999999999993
D112,13,3,1.37,0.69,1.55,0.52,0.52,3,6.18,12.68,170.59,0.293,59.8,18.4,24.6,945,21.0,6.0,7.1,7.9,582.3,9.6,4.8,291.2,11.0,100.0,2,49,1,rotating,midwest,False,True,0.8599999999999994,-1.0600000000000005,0.8999999999999999,-44.0,-0.024300000000000044
D112,14,4,1.04,1.1,0.81,0.98,0.35,11,5.48,11.58,463.55,0.2676,75.0,23.4,40.5,828,11.7,3.4,5.9,6.9,1732.4,27.8,4.0,247.5,8.7,73.8,7,49,1,rotating,midwest,False,True,-0.03999999999999915,-1.2799999999999994,-0.20000000000000018,45.0,-0.02949999999999997
D112,15,4,1.28,0.94,0.6,0.68,0.17,3,5.12,12.25,331.88,0.283,54.5,16.6,30.5,724,17.6,2.4,5.5,6.0,1172.7,18.4,3.7,234.5,8.4,78.6,5,49,1,rotating,midwest,False,True,0.8500000000000005,0.5199999999999996,-0.19999999999999973,-214.0,0.0121
D112,16,4,1.66,0.97,0.69,0.69,0.0,3,5.94,12.52,209.29,0.2891,34.3,11.4,34.8,549,9.5,2.0,6.3,4.6,723.9,12.9,3.2,181.0,6.5,61.5,4,49,1,rotating,midwest,False,True,0.8200000000000003,-0.7400000000000002,-1.2000000000000002,-499.0,-0.017299999999999982
D112,17,4,1.61,1.38,0.23,1.15,0.0,5,5.85,12.24,246.57,0.2827,37.6,11.4,34.0,1098,26.5,4.0,6.1,9.1,872.1,14.2,3.6,218.0,8.2,18.2,4,49,1,rotating,midwest,False,True,-0.33000000000000007,-0.4399999999999995,-1.1999999999999997,153.0,-0.010299999999999976
D112,18,5,1.19,1.26,0.42,1.19,0.49,9,6.95,12.52,412.1,0.2893,58.7,16.4,33.6,598,6.0,3.3,6.2,5.0,1424.6,21.6,3.6,237.4,8.2,73.5,6,49,1,rotating,midwest,False,True,1.4699999999999998,0.9399999999999995,-0.3999999999999999,-230.0,0.021699999999999997
D112,19,5,1.82,1.69,0.47,0.54,0.2,12,6.96,13.27,453.98,0.3066,61.5,19.6,36.8,1011,14.3,5.2,6.1,8.4,1480.7,26.3,4.4,246.8,9.8,55.9,6,49,1,rotating,midwest,False,True,1.8399999999999999,1.0199999999999996,0.7000000000000002,287.0,0.02360000000000001
D112,20,5,1.84,1.43,0.61,1.02,0.61,6,7.97,14.09,159.25,0.3255,44.9,16.3,27.8,928,18.0,4.3,7.5,7.7,489.3,10.5,3.5,163.1,7.7,69.6,3,49,1,rotating,midwest,False,True,2.0299999999999994,1.5700000000000003,0.2999999999999998,379.0,0.03639999999999999
D112,21,5,2.26,1.83,0.65,2.05,0.43,10,10.13,11.56,247.79,0.267,48.9,16.1,36.9,876,7.3,4.7,6.6,7.4,928.1,15.7,5.2,309.4,10.3,35.5,3,49,1,rotating,midwest,False,True,4.280000000000001,-0.6799999999999997,1.6,-222.0,-0.015699999999999992
D112,22,5,2.26,1.48,0.96,1.74,0.17,9,9.12,12.62,335.71,0.2916,45.2,13.9,39.5,697,10.0,3.7,7.1,5.8,1151.3,20.5,3.4,191.9,7.5,55.6,6,49,1,rotating,midwest,False,True,2.169999999999999,0.09999999999999964,-0.20000000000000018,99.0,0.0023000000000000242
D112,23,6,2.35,0.47,0.94,1.41,0.0,2,8.47,12.61,61.88,0.2912,39.9,12.3,31.8,484,10.0,1.5,5.1,4.0,212.5,3.5,1.7,106.2,5.0,50.0,2,49,1,rotating,midwest,False,True,1.5100000000000007,-0.6600000000000001,-2.7,-527.0,-0.01539999999999997
D113,1,1,0.23,0.12,0.35,0.35,0.12,2,1.88,14.44,284.13,0.3336,44.8,20.5,39.6,2103,57.7,5.1,6.2,17.3,851.7,24.1,3.4,121.7,7.9,100.0,7,27,3,night,northeast,True,False,,,,,
D113,2,1,0.18,0.18,0.18,0.0,0.18,0,1.26,15.62,200.58,0.3608,53.7,25.4,41.3,2217,52.0,4.8,6.4,18.3,556.0,17.2,3.4,111.2,9.0,100.0,5,27,3,night,northeast,True,False,,,,,
D113,3,1,0.41,0.0,0.14,0.41,0.27,2,1.92,14.29,240.54,0.33,48.1,20.6,33.0,2523,70.0,5.2,6.5,20.8,728.8,20.9,3.5,121.5,8.7,100.0,6,27,3,night,northeast,True,False,,,,,
D113,4,1,0.82,0.0,0.0,0.0,0.0,1,1.23,14.23,160.52,0.3286,30.4,16.2,34.8,2709,52.5,6.2,6.9,22.3,488.5,15.8,4.0,122.1,9.2,100.0,4,27,3,night,northeast,True,False,,,,,
D113,5,2,0.3,0.3,0.3,0.0,0.3,1,2.1,14.09,108.36,0.3255,33.8,16.0,40.5,2056,48.0,4.0,6.0,16.9,332.9,9.3,3.1,111.0,9.0,100.0,3,27,3,night,northeast,True,False,0.2200000000000002,-0.34999999999999964,-0.2999999999999998,-47.0,-0.008099999999999996
D113,6,2,0.47,0.0,0.0,0.0,0.47,2,1.64,14.17,139.89,0.3272,49.1,21.6,39.2,2899,64.5,6.5,6.4,23.9,427.5,11.9,3.0,106.9,9.0,100.0,4,27,3,night,northeast,True,False,0.3799999999999999,-1.4499999999999993,-0.3999999999999999,682.0,-0.03360000000000002
D113,7,2,1.14,0.0,0.57,0.57,0.28,2,3.13,13.62,110.74,0.3146,39.4,19.5,37.4,2192,36.7,6.7,6.0,18.0,352.0,10.9,3.6,117.3,9.0,100.0,3,27,3,night,northeast,True,False,1.21,-0.6699999999999999,0.10000000000000009,-331.0,-0.015400000000000025
D113,8,2,0.0,0.38,0.0,0.38,0.0,0,1.15,13.8,83.48,0.3188,43.8,20.2,37.0,2109,29.3,6.3,6.6,17.3,261.9,7.4,2.5,87.3,7.0,100.0,3,27,3,night,northeast,True,False,-0.08000000000000007,-0.4299999999999997,-1.5,-600.0,-0.009800000000000031
D113,9,3,0.45,0.23,0.0,0.11,0.0,0,1.36,13.3,271.22,0.3073,49.1,20.3,31.6,2107,37.7,4.5,6.2,17.4,882.5,20.8,3.5,147.1,8.8,100.0,6,27,3,night,northeast,True,False,-0.74,-0.7899999999999991,0.3999999999999999,51.0,-0.018199999999999994
D113,10,3,0.52,0.52,0.0,0.9,0.0,1,2.32,14.3,256.43,0.3303,45.9,22.9,34.2,2765,64.3,6.0,6.4,22.8,776.4,23.1,3.9,129.4,9.2,100.0,6,27,3,night,northeast,True,False,0.6799999999999999,0.13000000000000078,0.8999999999999999,-134.0,0.0030999999999999917
D113,11,3,0.28,0.14,0.28,0.42,0.0,0,1.67,12.07,200.62,0.2788,38.9,18.9,33.6,1802,39.2,6.0,6.8,14.9,719.7,19.2,3.8,143.9,9.2,100.0,5,27,3,night,northeast,True,False,-1.46,-1.549999999999999,0.19999999999999973,-390.0,-0.0358
D113,12,3,0.34,0.17,0.0,0.68,0.0,1,1.35,14.55,198.52,0.3361,43.1,21.6,38.7,2142,44.0,4.7,6.4,17.6,590.7,18.0,3.0,98.4,7.3,100.0,6,27,3,night,northeast,True,False,0.20000000000000018,0.75,0.5,33.0,0.017300000000000038
D113,13,3,0.76,0.15,0.0,0.31,0.0,1,1.83,11.15,168.68,0.2576,31.1,15.5,29.5,2281,43.2,3.2,5.5,18.7,654.8,16.6,3.3,131.0,8.4,100.0,5,27,3,night,northeast,True,False,0.47,-2.1500000000000004,-0.20000000000000018,174.0,-0.04970000000000002
D113,14,4,0.29,0.0,0.29,0.44,0.0,1,1.45,12.04,191.34,0.2782,31.4,16.4,33.9,1519,35.7,2.7,5.5,12.5,687.8,18.2,3.0,114.6,6.5,100.0,6,27,3,night,northeast,True,False,-0.8699999999999999,-2.2600000000000016,-0.8999999999999999,-1246.0,-0.05209999999999998
D113,15,4,0.1,0.21,0.1,0.21,0.42,2,1.67,11.76,260.71,0.2718,32.3,17.0,29.4,1908,47.4,3.7,5.7,15.7,959.3,24.8,3.5,137.0,8.1,100.0,7,27,3,night,northeast,True,False,0.0,-0.3100000000000005,-0.2999999999999998,106.0,-0.007000000000000006
D113,16,4,0.68,0.0,0.17,0.34,0.17,3,1.71,11.17,151.05,0.258,35.9,16.5,41.8,2185,51.3,4.3,5.3,18.0,585.4,13.0,4.3,195.1,9.7,100.0,3,27,3,night,northeast,True,False,0.3599999999999999,-3.380000000000001,1.2999999999999998,43.0,-0.0781
D113,17,4,0.81,0.47,0.23,0.23,0.0,2,2.21,13.73,272.42,0.3172,42.3,21.1,34.7,2467,57.7,4.2,5.8,20.3,858.9,24.5,4.1,143.2,9.3,100.0,6,27,3,night,northeast,True,False,0.3799999999999999,2.58,0.7999999999999998,186.0,0.059599999999999986
D113,18,5,0.52,0.0,0.0,0.7,0.17,0,1.74,13.45,178.38,0.3107,49.7,23.6,39.8,2542,58.5,5.0,5.7,20.9,574.2,16.0,4.0,143.6,9.2,100.0,4,27,3,night,northeast,True,False,0.29000000000000004,1.4100000000000001,1.0,1023.0,0.03249999999999997
D113,19,5,0.31,0.31,0.0,0.31,0.31,1,1.57,10.94,80.36,0.2527,42.5,22.1,42.2,1346,32.5,4.0,6.3,11.1,318.0,9.6,2.4,79.5,5.8,100.0,4,27,3,night,northeast,True,False,-0.09999999999999987,-0.8200000000000003,-1.1,-562.0,-0.019100000000000006
D113,20,5,0.57,0.1,0.19,0.1,0.1,1,2.0,12.3,297.87,0.2842,43.2,20.2,37.1,2938,58.7,6.0,6.0,24.2,1048.0,25.3,4.2,174.7,9.3,100.0,6,27,3,night,northeast,True,False,0.29000000000000004,1.1300000000000008,-0.09999999999999964,753.0,0.0262
D113,21,5,0.14,0.28,0.28,0.41,0.0,1,2.07,12.34,207.02,0.2851,45.0,21.4,35.1,2310,61.2,5.2,5.8,19.0,726.2,18.0,3.6,145.2,9.4,100.0,5,27,3,night,northeast,True,False,-0.14000000000000012,-1.3900000000000006,-0.49999999999999956,-157.0,-0.03209999999999996
D113,22,5,0.16,0.16,0.16,0.31,0.16,2,1.71,12.95,192.31,0.2992,46.6,21.2,35.3,2606,55.6,5.0,6.2,21.4,642.8,17.0,3.4,128.6,9.0,100.0,5,27,3,night,northeast,True,False,-0.030000000000000027,-0.5,-0.6000000000000001,64.0,-0.011499999999999955
D113,23,6,0.36,0.24,0.0,0.12,0.0,3,1.22,10.64,202.26,0.2458,38.1,13.4,31.9,1669,36.4,4.8,6.6,13.8,822.8,19.1,3.8,164.6,9.4,100.0,5,27,3,night,northeast,True,False,-0.3500000000000001,-0.29999999999999893,1.4,323.0,-0.0068999999999999895
D113,24,6,0.51,0.26,0.13,0.26,0.13,2,1.67,13.67,246.25,0.3158,39.4,19.8,38.8,2514,65.3,5.3,6.3,20.7,779.7,22.3,3.7,130.0,9.7,100.0,6,27,3,night,northeast,True,False,-0.33000000000000007,1.3699999999999992,-0.5,-424.0,0.03160000000000002
D113,25,6,0.0,0.0,0.79,1.58,0.0,0,3.17,13.36,38.97,0.3085,48.2,19.7,33.3,1303,41.0,2.5,7.0,10.8,126.3,3.3,1.7,63.2,5.0,100.0,2,27,3,night,northeast,True,False,1.1,1.0199999999999996,-1.9000000000000001,-1007.0,0.023399999999999976
D113,26,6,0.23,0.12,0.23,0.23,0.23,0,1.85,13.36,267.01,0.3086,49.5,22.4,37.3,2331,47.7,5.0,6.0,19.2,865.3,22.8,3.8,144.2,9.8,100.0,6,27,3,night,northeast,True,False,0.14000000000000012,0.41000000000000014,0.3999999999999999,-275.0,0.009399999999999964
